File created by python code using SuperMAGGetIndices

============================================================
<year>  <month>  <day>  <hour>  <min>  <sec>  <SME (nT)>  <SML (nT)>  <SMU (nT)>
2024  10  06  03  40  00    49.23   -18.58    30.65
2024  10  06  03  41  00    47.70   -16.96    30.73
2024  10  06  03  42  00    45.78   -14.96    30.82
2024  10  06  03  43  00    43.08   -13.27    29.81
2024  10  06  03  44  00    43.68   -13.68    30.00
2024  10  06  03  45  00    44.86   -14.17    30.68
2024  10  06  03  46  00    44.99   -14.43    30.57
2024  10  06  03  47  00    44.87   -14.31    30.56
2024  10  06  03  48  00    43.87   -13.63    30.24
2024  10  06  03  49  00    43.23   -13.10    30.13
2024  10  06  03  50  00    43.19   -12.97    30.21
2024  10  06  03  51  00    44.65   -14.35    30.30
2024  10  06  03  52  00    46.12   -15.84    30.28
2024  10  06  03  53  00    46.98   -16.22    30.77
2024  10  06  03  54  00    46.34   -15.19    31.15
2024  10  06  03  55  00    44.60   -13.96    30.64
2024  10  06  03  56  00    44.36   -14.44    29.92
2024  10  06  03  57  00    44.62   -14.71    29.90
2024  10  06  03  58  00    44.88   -14.79    30.09
2024  10  06  03  59  00    44.64   -14.67    29.97
2024  10  06  04  00  00    43.81   -14.25    29.56
2024  10  06  04  01  00    42.43   -14.19    28.25
2024  10  06  04  02  00    43.01   -14.57    28.43
2024  10  06  04  03  00    43.62   -14.51    29.11
2024  10  06  04  04  00    43.58   -14.68    28.90
2024  10  06  04  05  00    45.39   -16.41    28.98
2024  10  06  04  06  00    44.77   -16.70    28.06
2024  10  06  04  07  00    45.65   -17.61    28.04
2024  10  06  04  08  00    45.31   -17.99    27.32
2024  10  06  04  09  00    46.24   -18.83    27.40
2024  10  06  04  10  00    45.82   -18.43    27.39
2024  10  06  04  11  00    45.46   -17.89    27.56
2024  10  06  04  12  00    43.99   -16.14    27.85
2024  10  06  04  13  00    42.35   -14.62    27.73
2024  10  06  04  14  00    42.40   -14.69    27.71
2024  10  06  04  15  00    42.41   -14.82    27.59
2024  10  06  04  16  00    43.00   -14.93    28.07
2024  10  06  04  17  00    43.31   -14.76    28.55
2024  10  06  04  18  00    43.43   -14.70    28.73
2024  10  06  04  19  00    43.33   -14.61    28.72
2024  10  06  04  20  00    42.94   -14.04    28.90
2024  10  06  04  21  00    42.41   -13.43    28.98
2024  10  06  04  22  00    40.14   -13.38    26.76
2024  10  06  04  23  00    40.00   -13.45    26.54
2024  10  06  04  24  00    40.93   -13.81    27.13
2024  10  06  04  25  00    42.62   -13.92    28.71
2024  10  06  04  26  00    42.80   -13.91    28.89
2024  10  06  04  27  00    42.83   -13.76    29.07
2024  10  06  04  28  00    43.92   -14.47    29.45
2024  10  06  04  29  00    45.13   -16.19    28.94
2024  10  06  04  30  00    43.97   -16.45    27.53
2024  10  06  04  31  00    43.40   -15.98    27.41
2024  10  06  04  32  00    43.95   -15.15    28.80
2024  10  06  04  33  00    43.08   -14.30    28.78
2024  10  06  04  34  00    42.00   -13.93    28.06
2024  10  06  04  35  00    42.42   -14.27    28.15
2024  10  06  04  36  00    42.08   -14.85    27.23
2024  10  06  04  37  00    41.87   -16.06    25.82
2024  10  06  04  38  00    41.73   -17.13    24.60
2024  10  06  04  39  00    39.60   -16.61    22.99
2024  10  06  04  40  00    38.21   -15.24    22.98
2024  10  06  04  41  00    39.20   -15.84    23.36
2024  10  06  04  42  00    40.23   -16.58    23.65
2024  10  06  04  43  00    41.21   -16.98    24.23
2024  10  06  04  44  00    41.35   -17.23    24.12
2024  10  06  04  45  00    41.44   -17.53    23.91
2024  10  06  04  46  00    41.16   -17.66    23.50
2024  10  06  04  47  00    40.86   -17.67    23.18
2024  10  06  04  48  00    38.90   -17.72    21.17
2024  10  06  04  49  00    38.57   -17.90    20.66
2024  10  06  04  50  00    38.91   -17.86    21.05
2024  10  06  04  51  00    38.53   -17.19    21.34
2024  10  06  04  52  00    38.78   -16.25    22.53
2024  10  06  04  53  00    37.41   -15.08    22.32
2024  10  06  04  54  00    37.43   -15.22    22.22
2024  10  06  04  55  00    36.28   -15.27    21.00
2024  10  06  04  56  00    36.23   -15.13    21.10
2024  10  06  04  57  00    36.31   -15.02    21.30
2024  10  06  04  58  00    36.66   -14.97    21.69
2024  10  06  04  59  00    37.80   -15.12    22.68
2024  10  06  05  00  00    39.20   -15.32    23.88
2024  10  06  05  01  00    38.89   -15.21    23.68
2024  10  06  05  02  00    37.84   -14.97    22.87
2024  10  06  05  03  00    37.76   -14.89    22.87
2024  10  06  05  04  00    38.08   -15.01    23.07
2024  10  06  05  05  00    37.28   -14.91    22.37
2024  10  06  05  06  00    36.12   -14.55    21.57
2024  10  06  05  07  00    34.73   -14.39    20.34
2024  10  06  05  08  00    34.31   -13.98    20.32
2024  10  06  05  09  00    34.29   -13.88    20.40
2024  10  06  05  10  00    34.53   -14.24    20.29
2024  10  06  05  11  00    34.55   -14.28    20.27
2024  10  06  05  12  00    34.49   -14.24    20.25
2024  10  06  05  13  00    34.65   -14.22    20.43
2024  10  06  05  14  00    34.53   -14.11    20.42
2024  10  06  05  15  00    34.58   -14.18    20.40
2024  10  06  05  16  00    34.74   -14.36    20.38
2024  10  06  05  17  00    35.14   -14.67    20.47
2024  10  06  05  18  00    35.27   -14.81    20.45
2024  10  06  05  19  00    35.34   -14.90    20.44
2024  10  06  05  20  00    35.01   -14.79    20.22
2024  10  06  05  21  00    35.13   -14.62    20.50
2024  10  06  05  22  00    35.16   -14.97    20.19
2024  10  06  05  23  00    35.57   -15.49    20.07
2024  10  06  05  24  00    35.95   -15.89    20.06
2024  10  06  05  25  00    36.39   -16.45    19.94
2024  10  06  05  26  00    36.60   -16.77    19.83
2024  10  06  05  27  00    36.34   -16.63    19.71
2024  10  06  05  28  00    35.68   -15.89    19.80
2024  10  06  05  29  00    35.95   -16.07    19.88
2024  10  06  05  30  00    36.06   -16.10    19.96
2024  10  06  05  31  00    35.66   -15.51    20.15
2024  10  06  05  32  00    35.21   -14.97    20.24
2024  10  06  05  33  00    35.10   -14.88    20.22
2024  10  06  05  34  00    34.98   -14.67    20.31
2024  10  06  05  35  00    34.83   -14.53    20.30
2024  10  06  05  36  00    34.51   -14.32    20.19
2024  10  06  05  37  00    34.72   -14.55    20.17
2024  10  06  05  38  00    35.19   -15.03    20.16
2024  10  06  05  39  00    35.73   -15.58    20.15
2024  10  06  05  40  00    36.63   -16.48    20.14
2024  10  06  05  41  00    36.47   -16.14    20.33
2024  10  06  05  42  00    36.33   -15.91    20.42
2024  10  06  05  43  00    36.90   -16.40    20.51
2024  10  06  05  44  00    37.52   -17.03    20.49
2024  10  06  05  45  00    37.63   -16.84    20.79
2024  10  06  05  46  00    38.11   -17.03    21.08
2024  10  06  05  47  00    38.04   -16.97    21.07
2024  10  06  05  48  00    38.52   -17.56    20.96
2024  10  06  05  49  00    39.64   -18.50    21.15
2024  10  06  05  50  00    40.39   -19.16    21.24
2024  10  06  05  51  00    39.89   -18.67    21.22
2024  10  06  05  52  00    40.17   -18.86    21.31
2024  10  06  05  53  00    40.98   -19.28    21.71
2024  10  06  05  54  00    39.59   -17.39    22.20
2024  10  06  05  55  00    38.60   -16.61    21.99
2024  10  06  05  56  00    39.28   -17.90    21.37
2024  10  06  05  57  00    39.69   -18.92    20.77
2024  10  06  05  58  00    40.32   -19.17    21.16
2024  10  06  05  59  00    40.88   -19.73    21.14
2024  10  06  06  00  00    41.80   -20.87    20.93
2024  10  06  06  01  00    42.36   -21.55    20.82
2024  10  06  06  02  00    42.27   -21.26    21.01
2024  10  06  06  03  00    41.61   -20.71    20.90
2024  10  06  06  04  00    40.88   -20.30    20.58
