year mm dd hh mm ss msec long lat alt
2004 11 4 19 6 0 0 256.43 25.87 484.52
2004 11 4 19 7 0 0 256.27 29.71 484.41
2004 11 4 19 8 0 0 256.10 33.54 484.37
2004 11 4 19 9 0 0 255.95 37.37 484.37
2004 11 4 19 10 0 0 255.81 41.20 484.41
2004 11 4 19 11 0 0 255.68 45.02 484.47
2004 11 4 19 12 0 0 255.57 48.85 484.53
2004 11 4 19 13 0 0 255.48 52.67 484.57
2004 11 4 19 14 0 0 255.42 56.49 484.59
2004 11 4 19 15 0 0 255.41 60.30 484.56
2004 11 4 19 16 0 0 255.46 64.12 484.48
2004 11 4 19 17 0 0 255.60 67.93 484.32
2004 11 4 19 18 0 0 255.90 71.74 484.08
2004 11 4 19 19 0 0 256.47 75.55 483.74
2004 11 4 19 20 0 0 257.62 79.35 483.31
2004 11 4 19 21 0 0 260.29 83.14 482.77
2004 11 4 19 22 0 0 269.96 86.86 482.12
2004 11 4 19 23 0 0 22.31 88.72 481.37
2004 11 4 19 24 0 0 59.68 85.25 480.51
2004 11 4 19 25 0 0 64.71 81.48 479.55
2004 11 4 19 26 0 0 66.50 77.68 478.50
2004 11 4 19 27 0 0 67.34 73.87 477.37
2004 11 4 19 28 0 0 67.77 70.05 476.17
2004 11 4 19 29 0 0 67.99 66.23 474.91
2004 11 4 19 30 0 0 68.09 62.41 473.62
2004 11 4 19 31 0 0 68.10 58.58 472.31
2004 11 4 19 32 0 0 68.07 54.75 471.00
2004 11 4 19 33 0 0 68.00 50.91 469.72
2004 11 4 19 34 0 0 67.90 47.07 468.48
2004 11 4 19 35 0 0 67.78 43.23 467.30
2004 11 4 19 36 0 0 67.64 39.38 466.21
2004 11 4 19 37 0 0 67.50 35.53 465.23
2004 11 4 19 38 0 0 67.34 31.68 464.38
2004 11 4 19 39 0 0 67.17 27.83 463.68
2004 11 4 19 40 0 0 67.00 23.97 463.14
2004 11 4 19 41 0 0 66.83 20.11 462.78
2004 11 4 19 42 0 0 66.65 16.25 462.62
2004 11 4 19 43 0 0 66.47 12.39 462.66
2004 11 4 19 44 0 0 66.29 8.52 462.92
2004 11 4 19 45 0 0 66.10 4.66 463.39
2004 11 4 19 46 0 0 65.92 0.80 464.08
2004 11 4 19 47 0 0 65.73 -3.07 464.99
2004 11 4 19 48 0 0 65.55 -6.93 466.11
2004 11 4 19 49 0 0 65.36 -10.79 467.43
2004 11 4 19 50 0 0 65.18 -14.64 468.95
2004 11 4 19 51 0 0 65.00 -18.50 470.65
2004 11 4 19 52 0 0 64.83 -22.35 472.51
2004 11 4 19 53 0 0 64.65 -26.19 474.51
2004 11 4 19 54 0 0 64.49 -30.04 476.63
2004 11 4 19 55 0 0 64.33 -33.87 478.85
2004 11 4 19 56 0 0 64.17 -37.71 481.14
2004 11 4 19 57 0 0 64.03 -41.54 483.48
2004 11 4 19 58 0 0 63.90 -45.36 485.84
2004 11 4 19 59 0 0 63.79 -49.18 488.19
2004 11 4 20 0 0 0 63.71 -53.00 490.51
2004 11 4 20 1 0 0 63.65 -56.81 492.78
2004 11 4 20 2 0 0 63.64 -60.62 494.96
2004 11 4 20 3 0 0 63.69 -64.42 497.03
2004 11 4 20 4 0 0 63.84 -68.22 498.97
2004 11 4 20 5 0 0 64.15 -72.01 500.76
2004 11 4 20 6 0 0 64.75 -75.80 502.39
2004 11 4 20 7 0 0 65.94 -79.57 503.83
2004 11 4 20 8 0 0 68.74 -83.34 505.07
2004 11 4 20 9 0 0 79.22 -87.03 506.11
2004 11 4 20 10 0 0 195.33 -88.62 506.94
2004 11 4 20 11 0 0 228.20 -85.13 507.55
2004 11 4 20 12 0 0 233.00 -81.39 507.95
2004 11 4 20 13 0 0 234.74 -77.62 508.13
2004 11 4 20 14 0 0 235.56 -73.84 508.09
2004 11 4 20 15 0 0 235.99 -70.06 507.86
2004 11 4 20 16 0 0 236.20 -66.28 507.43
2004 11 4 20 17 0 0 236.30 -62.49 506.83
2004 11 4 20 18 0 0 236.31 -58.70 506.05
2004 11 4 20 19 0 0 236.28 -54.90 505.14
2004 11 4 20 20 0 0 236.20 -51.11 504.09
2004 11 4 20 21 0 0 236.10 -47.30 502.93
2004 11 4 20 22 0 0 235.98 -43.50 501.68
2004 11 4 20 23 0 0 235.85 -39.69 500.36
2004 11 4 20 24 0 0 235.70 -35.88 499.00
2004 11 4 20 25 0 0 235.54 -32.07 497.61
2004 11 4 20 26 0 0 235.38 -28.25 496.22
2004 11 4 20 27 0 0 235.21 -24.43 494.85
2004 11 4 20 28 0 0 235.04 -20.60 493.51
2004 11 4 20 29 0 0 234.86 -16.78 492.23
2004 11 4 20 30 0 0 234.68 -12.95 491.01
2004 11 4 20 31 0 0 234.49 -9.11 489.88
2004 11 4 20 32 0 0 234.31 -5.28 488.84
2004 11 4 20 33 0 0 234.12 -1.45 487.90
2004 11 4 20 34 0 0 233.94 2.39 487.07
2004 11 4 20 35 0 0 233.75 6.23 486.35
2004 11 4 20 36 0 0 233.57 10.06 485.74
2004 11 4 20 37 0 0 233.38 13.90 485.25
2004 11 4 20 38 0 0 233.20 17.74 484.86
2004 11 4 20 39 0 0 233.02 21.57 484.57
2004 11 4 20 40 0 0 232.85 25.41 484.37
2004 11 4 20 41 0 0 232.68 29.24 484.26
2004 11 4 20 42 0 0 232.52 33.07 484.21
2004 11 4 20 43 0 0 232.37 36.90 484.21
2004 11 4 20 44 0 0 232.22 40.73 484.25
2004 11 4 20 45 0 0 232.09 44.56 484.31
2004 11 4 20 46 0 0 231.98 48.38 484.38
2004 11 4 20 47 0 0 231.88 52.20 484.44
2004 11 4 20 48 0 0 231.82 56.02 484.47
2004 11 4 20 49 0 0 231.80 59.84 484.46
2004 11 4 20 50 0 0 231.84 63.66 484.39
2004 11 4 20 51 0 0 231.97 67.47 484.25
2004 11 4 20 52 0 0 232.24 71.28 484.02
2004 11 4 20 53 0 0 232.77 75.09 483.71
2004 11 4 20 54 0 0 233.82 78.89 483.30
2004 11 4 20 55 0 0 236.19 82.68 482.78
2004 11 4 20 56 0 0 244.08 86.42 482.15
2004 11 4 20 57 0 0 339.10 88.96 481.42
2004 11 4 20 58 0 0 34.87 85.70 480.58
2004 11 4 20 59 0 0 40.77 81.94 479.64
2004 11 4 21 0 0 0 42.76 78.14 478.61
2004 11 4 21 1 0 0 43.67 74.33 477.50
2004 11 4 21 2 0 0 44.13 70.52 476.31
2004 11 4 21 3 0 0 44.37 66.69 475.07
2004 11 4 21 4 0 0 44.48 62.87 473.79
2004 11 4 21 5 0 0 44.51 59.04 472.49
2004 11 4 21 6 0 0 44.48 55.21 471.19
2004 11 4 21 7 0 0 44.41 51.38 469.90
2004 11 4 21 8 0 0 44.31 47.54 468.66
2004 11 4 21 9 0 0 44.19 43.69 467.48
2004 11 4 21 10 0 0 44.06 39.85 466.39
2004 11 4 21 11 0 0 43.91 36.00 465.40
2004 11 4 21 12 0 0 43.76 32.15 464.53
2004 11 4 21 13 0 0 43.59 28.29 463.81
2004 11 4 21 14 0 0 43.42 24.43 463.25
2004 11 4 21 15 0 0 43.25 20.58 462.88
2004 11 4 21 16 0 0 43.07 16.71 462.69
2004 11 4 21 17 0 0 42.89 12.85 462.70
2004 11 4 21 18 0 0 42.71 8.99 462.93
2004 11 4 21 19 0 0 42.52 5.13 463.37
2004 11 4 21 20 0 0 42.34 1.26 464.03
2004 11 4 21 21 0 0 42.15 -2.60 464.91
2004 11 4 21 22 0 0 41.97 -6.46 466.00
2004 11 4 21 23 0 0 41.78 -10.32 467.30
2004 11 4 21 24 0 0 41.60 -14.18 468.79
2004 11 4 21 25 0 0 41.42 -18.03 470.46
2004 11 4 21 26 0 0 41.24 -21.88 472.29
2004 11 4 21 27 0 0 41.07 -25.73 474.27
2004 11 4 21 28 0 0 40.90 -29.57 476.38
2004 11 4 21 29 0 0 40.74 -33.41 478.58
2004 11 4 21 30 0 0 40.59 -37.25 480.86
2004 11 4 21 31 0 0 40.44 -41.08 483.19
2004 11 4 21 32 0 0 40.31 -44.90 485.54
2004 11 4 21 33 0 0 40.20 -48.72 487.89
2004 11 4 21 34 0 0 40.11 -52.54 490.21
2004 11 4 21 35 0 0 40.05 -56.35 492.48
2004 11 4 21 36 0 0 40.03 -60.16 494.66
2004 11 4 21 37 0 0 40.08 -63.96 496.74
2004 11 4 21 38 0 0 40.21 -67.76 498.70
2004 11 4 21 39 0 0 40.50 -71.55 500.50
2004 11 4 21 40 0 0 41.04 -75.34 502.14
2004 11 4 21 41 0 0 42.13 -79.12 503.60
2004 11 4 21 42 0 0 44.62 -82.89 504.87
2004 11 4 21 43 0 0 53.10 -86.60 505.93
2004 11 4 21 44 0 0 154.86 -88.90 506.78
2004 11 4 21 45 0 0 203.47 -85.58 507.41
2004 11 4 21 46 0 0 209.07 -81.85 507.83
2004 11 4 21 47 0 0 211.00 -78.08 508.03
2004 11 4 21 48 0 0 211.89 -74.30 508.02
2004 11 4 21 49 0 0 212.35 -70.52 507.81
2004 11 4 21 50 0 0 212.58 -66.73 507.40
2004 11 4 21 51 0 0 212.69 -62.95 506.81
2004 11 4 21 52 0 0 212.71 -59.16 506.06
2004 11 4 21 53 0 0 212.68 -55.36 505.16
2004 11 4 21 54 0 0 212.61 -51.56 504.12
2004 11 4 21 55 0 0 212.52 -47.76 502.98
2004 11 4 21 56 0 0 212.40 -43.96 501.74
2004 11 4 21 57 0 0 212.26 -40.15 500.43
2004 11 4 21 58 0 0 212.12 -36.34 499.07
2004 11 4 21 59 0 0 211.96 -32.53 497.69
2004 11 4 22 0 0 0 211.80 -28.71 496.30
2004 11 4 22 1 0 0 211.63 -24.89 494.93
2004 11 4 22 2 0 0 211.45 -21.06 493.59
2004 11 4 22 3 0 0 211.28 -17.24 492.30
2004 11 4 22 4 0 0 211.09 -13.41 491.08
2004 11 4 22 5 0 0 210.91 -9.58 489.94
2004 11 4 22 6 0 0 210.73 -5.74 488.89
2004 11 4 22 7 0 0 210.54 -1.91 487.94
2004 11 4 22 8 0 0 210.35 1.93 487.10
2004 11 4 22 9 0 0 210.17 5.77 486.37
2004 11 4 22 10 0 0 209.98 9.60 485.75
2004 11 4 22 11 0 0 209.80 13.44 485.25
2004 11 4 22 12 0 0 209.62 17.28 484.85
2004 11 4 22 13 0 0 209.44 21.11 484.55
2004 11 4 22 14 0 0 209.27 24.95 484.34
2004 11 4 22 15 0 0 209.10 28.78 484.22
2004 11 4 22 16 0 0 208.93 32.61 484.16
2004 11 4 22 17 0 0 208.78 36.44 484.16
2004 11 4 22 18 0 0 208.63 40.27 484.20
2004 11 4 22 19 0 0 208.50 44.10 484.26
2004 11 4 22 20 0 0 208.38 47.92 484.33
2004 11 4 22 21 0 0 208.29 51.75 484.40
2004 11 4 22 22 0 0 208.22 55.57 484.43
2004 11 4 22 23 0 0 208.19 59.38 484.42
2004 11 4 22 24 0 0 208.22 63.20 484.36
2004 11 4 22 25 0 0 208.34 67.01 484.23
2004 11 4 22 26 0 0 208.59 70.82 484.02
2004 11 4 22 27 0 0 209.08 74.63 483.72
2004 11 4 22 28 0 0 210.04 78.43 483.32
2004 11 4 22 29 0 0 212.16 82.23 482.81
2004 11 4 22 30 0 0 218.71 85.98 482.20
2004 11 4 22 31 0 0 289.46 89.03 481.48
2004 11 4 22 32 0 0 9.79 86.15 480.65
2004 11 4 22 33 0 0 16.79 82.39 479.73
2004 11 4 22 34 0 0 19.00 78.60 478.71
2004 11 4 22 35 0 0 19.99 74.79 477.60
2004 11 4 22 36 0 0 20.49 70.97 476.42
2004 11 4 22 37 0 0 20.75 67.15 475.19
2004 11 4 22 38 0 0 20.87 63.33 473.91
2004 11 4 22 39 0 0 20.91 59.50 472.61
2004 11 4 22 40 0 0 20.88 55.67 471.31
2004 11 4 22 41 0 0 20.82 51.84 470.02
2004 11 4 22 42 0 0 20.72 48.00 468.77
2004 11 4 22 43 0 0 20.61 44.15 467.58
2004 11 4 22 44 0 0 20.47 40.31 466.47
2004 11 4 22 45 0 0 20.33 36.46 465.47
2004 11 4 22 46 0 0 20.17 32.61 464.59
2004 11 4 22 47 0 0 20.01 28.75 463.85
2004 11 4 22 48 0 0 19.84 24.90 463.27
2004 11 4 22 49 0 0 19.67 21.04 462.87
2004 11 4 22 50 0 0 19.49 17.18 462.66
2004 11 4 22 51 0 0 19.31 13.31 462.65
2004 11 4 22 52 0 0 19.13 9.45 462.85
2004 11 4 22 53 0 0 18.94 5.59 463.27
2004 11 4 22 54 0 0 18.76 1.73 463.91
2004 11 4 22 55 0 0 18.57 -2.14 464.76
2004 11 4 22 56 0 0 18.39 -6.00 465.83
2004 11 4 22 57 0 0 18.20 -9.86 467.10
2004 11 4 22 58 0 0 18.02 -13.71 468.57
2004 11 4 22 59 0 0 17.84 -17.57 470.22
2004 11 4 23 0 0 0 17.66 -21.42 472.04
2004 11 4 23 1 0 0 17.49 -25.27 474.00
2004 11 4 23 2 0 0 17.32 -29.11 476.09
2004 11 4 23 3 0 0 17.15 -32.95 478.28
2004 11 4 23 4 0 0 17.00 -36.79 480.55
2004 11 4 23 5 0 0 16.86 -40.62 482.87
2004 11 4 23 6 0 0 16.72 -44.44 485.22
2004 11 4 23 7 0 0 16.61 -48.27 487.58
2004 11 4 23 8 0 0 16.51 -52.08 489.90
2004 11 4 23 9 0 0 16.45 -55.89 492.18
2004 11 4 23 10 0 0 16.43 -59.70 494.37
2004 11 4 23 11 0 0 16.46 -63.51 496.47
2004 11 4 23 12 0 0 16.58 -67.30 498.44
2004 11 4 23 13 0 0 16.84 -71.10 500.26
2004 11 4 23 14 0 0 17.35 -74.89 501.93
2004 11 4 23 15 0 0 18.35 -78.67 503.41
2004 11 4 23 16 0 0 20.57 -82.44 504.70
2004 11 4 23 17 0 0 27.58 -86.16 505.79
2004 11 4 23 18 0 0 107.11 -89.03 506.67
2004 11 4 23 19 0 0 178.48 -86.02 507.33
2004 11 4 23 20 0 0 185.10 -82.29 507.77
2004 11 4 23 21 0 0 187.25 -78.53 508.00
2004 11 4 23 22 0 0 188.22 -74.75 508.02
2004 11 4 23 23 0 0 188.71 -70.97 507.83
2004 11 4 23 24 0 0 188.96 -67.19 507.45
2004 11 4 23 25 0 0 189.08 -63.40 506.89
2004 11 4 23 26 0 0 189.11 -59.61 506.15
2004 11 4 23 27 0 0 189.09 -55.81 505.27
2004 11 4 23 28 0 0 189.02 -52.02 504.25
2004 11 4 23 29 0 0 188.93 -48.22 503.12
2004 11 4 23 30 0 0 188.81 -44.41 501.90
2004 11 4 23 31 0 0 188.68 -40.61 500.60
2004 11 4 23 32 0 0 188.53 -36.80 499.25
2004 11 4 23 33 0 0 188.38 -32.98 497.87
2004 11 4 23 34 0 0 188.21 -29.16 496.48
2004 11 4 23 35 0 0 188.05 -25.34 495.11
2004 11 4 23 36 0 0 187.87 -21.52 493.76
2004 11 4 23 37 0 0 187.69 -17.69 492.47
2004 11 4 23 38 0 0 187.51 -13.86 491.23
2004 11 4 23 39 0 0 187.33 -10.03 490.08
2004 11 4 23 40 0 0 187.14 -6.20 489.02
2004 11 4 23 41 0 0 186.96 -2.37 488.06
2004 11 4 23 42 0 0 186.77 1.47 487.21
2004 11 4 23 43 0 0 186.59 5.31 486.46
2004 11 4 23 44 0 0 186.40 9.14 485.83
2004 11 4 23 45 0 0 186.22 12.98 485.31
2004 11 4 23 46 0 0 186.04 16.82 484.90
2004 11 4 23 47 0 0 185.86 20.66 484.59
2004 11 4 23 48 0 0 185.68 24.49 484.37
2004 11 4 23 49 0 0 185.51 28.32 484.24
2004 11 4 23 50 0 0 185.35 32.16 484.17
2004 11 4 23 51 0 0 185.19 35.99 484.17
2004 11 4 23 52 0 0 185.05 39.82 484.20
2004 11 4 23 53 0 0 184.91 43.64 484.26
2004 11 4 23 54 0 0 184.79 47.47 484.33
2004 11 4 23 55 0 0 184.69 51.29 484.39
2004 11 4 23 56 0 0 184.62 55.11 484.43
2004 11 4 23 57 0 0 184.59 58.93 484.43
2004 11 4 23 58 0 0 184.61 62.74 484.37
2004 11 5 0 0 0 0 184.94 70.37 484.04
2004 11 5 0 1 0 0 185.39 74.18 483.75
2004 11 5 0 2 0 0 186.27 77.98 483.36
2004 11 5 0 3 0 0 188.18 81.77 482.87
2004 11 5 0 4 0 0 193.71 85.54 482.27
2004 11 5 0 5 0 0 241.67 88.89 481.56
2004 11 5 0 6 0 0 344.31 86.59 480.75
2004 11 5 0 7 0 0 352.76 82.85 479.83
2004 11 5 0 8 0 0 355.23 79.05 478.82
2004 11 5 0 9 0 0 356.31 75.24 477.72
2004 11 5 0 10 0 0 356.85 71.43 476.55
2004 11 5 0 11 0 0 357.13 67.61 475.32
2004 11 5 0 12 0 0 357.26 63.79 474.05
2004 11 5 0 13 0 0 357.30 59.96 472.75
2004 11 5 0 14 0 0 357.28 56.13 471.44
2004 11 5 0 15 0 0 357.22 52.29 470.15
2004 11 5 0 16 0 0 357.13 48.46 468.89
2004 11 5 0 17 0 0 357.02 44.61 467.69
2004 11 5 0 18 0 0 356.89 40.77 466.56
2004 11 5 0 19 0 0 356.74 36.92 465.54
2004 11 5 0 20 0 0 356.59 33.07 464.64
2004 11 5 0 21 0 0 356.43 29.21 463.88
2004 11 5 0 22 0 0 356.26 25.36 463.28
2004 11 5 0 23 0 0 356.09 21.50 462.86
2004 11 5 0 24 0 0 355.91 17.64 462.62
2004 11 5 0 25 0 0 355.73 13.78 462.59
2004 11 5 0 26 0 0 355.54 9.91 462.76
2004 11 5 0 27 0 0 355.36 6.05 463.15
2004 11 5 0 28 0 0 355.17 2.19 463.76
2004 11 5 0 29 0 0 354.99 -1.68 464.58
2004 11 5 0 30 0 0 354.80 -5.54 465.62
2004 11 5 0 31 0 0 354.62 -9.40 466.86
2004 11 5 0 32 0 0 354.44 -13.25 468.31
2004 11 5 0 33 0 0 354.25 -17.11 469.93
2004 11 5 0 34 0 0 354.08 -20.96 471.73
2004 11 5 0 35 0 0 353.90 -24.81 473.67
2004 11 5 0 36 0 0 353.73 -28.65 475.75
2004 11 5 0 37 0 0 353.57 -32.49 477.93
2004 11 5 0 38 0 0 353.41 -36.33 480.19
2004 11 5 0 39 0 0 353.27 -40.16 482.51
2004 11 5 0 40 0 0 353.13 -43.99 484.86
2004 11 5 0 41 0 0 353.02 -47.81 487.22
2004 11 5 0 42 0 0 352.92 -51.63 489.55
2004 11 5 0 43 0 0 352.85 -55.44 491.83
2004 11 5 0 44 0 0 352.82 -59.25 494.04
2004 11 5 0 45 0 0 352.85 -63.05 496.15
2004 11 5 0 46 0 0 352.96 -66.85 498.14
2004 11 5 0 47 0 0 353.20 -70.65 499.99
2004 11 5 0 48 0 0 353.66 -74.44 501.68
2004 11 5 0 49 0 0 354.58 -78.22 503.19
2004 11 5 0 50 0 0 356.57 -81.99 504.51
2004 11 5 0 51 0 0 2.48 -85.73 505.63
2004 11 5 0 52 0 0 57.88 -88.96 506.53
2004 11 5 0 53 0 0 153.15 -86.46 507.23
2004 11 5 0 54 0 0 161.09 -82.74 507.70
2004 11 5 0 55 0 0 163.48 -78.98 507.96
2004 11 5 0 56 0 0 164.53 -75.20 508.01
2004 11 5 0 57 0 0 165.06 -71.42 507.85
2004 11 5 0 58 0 0 165.34 -67.64 507.50
2004 11 5 0 59 0 0 165.47 -63.85 506.96
2004 11 5 1 0 0 0 165.51 -60.06 506.25
2004 11 5 1 1 0 0 165.49 -56.27 505.39
2004 11 5 1 2 0 0 165.43 -52.47 504.39
2004 11 5 1 3 0 0 165.34 -48.67 503.28
2004 11 5 1 4 0 0 165.22 -44.87 502.06
2004 11 5 1 5 0 0 165.09 -41.06 500.78
2004 11 5 1 6 0 0 164.95 -37.25 499.44
2004 11 5 1 7 0 0 164.79 -33.44 498.06
2004 11 5 1 8 0 0 164.63 -29.62 496.68
2004 11 5 1 9 0 0 164.46 -25.80 495.31
2004 11 5 1 10 0 0 164.29 -21.98 493.96
2004 11 5 1 11 0 0 164.11 -18.15 492.66
2004 11 5 1 12 0 0 163.93 -14.32 491.42
2004 11 5 1 13 0 0 163.75 -10.49 490.26
2004 11 5 1 14 0 0 163.56 -6.66 489.19
2004 11 5 1 15 0 0 163.38 -2.82 488.22
2004 11 5 1 16 0 0 163.19 1.01 487.35
2004 11 5 1 17 0 0 163.01 4.85 486.60
2004 11 5 1 18 0 0 162.82 8.69 485.95
2004 11 5 1 19 0 0 162.64 12.53 485.42
2004 11 5 1 20 0 0 162.45 16.36 484.99
2004 11 5 1 21 0 0 162.28 20.20 484.67
2004 11 5 1 22 0 0 162.10 24.03 484.44
2004 11 5 1 23 0 0 161.93 27.87 484.29
2004 11 5 1 24 0 0 161.76 31.70 484.22
2004 11 5 1 25 0 0 161.61 35.53 484.21
2004 11 5 1 26 0 0 161.46 39.36 484.23
2004 11 5 1 27 0 0 161.32 43.19 484.29
2004 11 5 1 28 0 0 161.20 47.01 484.35
2004 11 5 1 29 0 0 161.10 50.83 484.41
2004 11 5 1 30 0 0 161.02 54.65 484.45
2004 11 5 1 31 0 0 160.99 58.47 484.45
2004 11 5 1 32 0 0 161.00 62.29 484.40
2004 11 5 1 33 0 0 161.09 66.10 484.28
2004 11 5 1 34 0 0 161.30 69.91 484.09
2004 11 5 1 35 0 0 161.72 73.72 483.80
2004 11 5 1 36 0 0 162.53 77.53 483.42
2004 11 5 1 37 0 0 164.24 81.32 482.94
2004 11 5 1 38 0 0 168.97 85.09 482.34
2004 11 5 1 39 0 0 201.48 88.61 481.65
2004 11 5 1 40 0 0 318.27 87.02 480.84
2004 11 5 1 41 0 0 328.67 83.30 479.93
2004 11 5 1 42 0 0 331.44 79.51 478.93
2004 11 5 1 43 0 0 332.62 75.70 477.83
2004 11 5 1 44 0 0 333.20 71.88 476.67
2004 11 5 1 45 0 0 333.50 68.06 475.44
2004 11 5 1 46 0 0 333.65 64.24 474.16
2004 11 5 1 47 0 0 333.70 60.41 472.86
2004 11 5 1 48 0 0 333.69 56.58 471.55
2004 11 5 1 49 0 0 333.63 52.75 470.25
2004 11 5 1 50 0 0 333.54 48.91 468.98
2004 11 5 1 51 0 0 333.43 45.07 467.76
2004 11 5 1 52 0 0 333.30 41.23 466.63
2004 11 5 1 53 0 0 333.16 37.38 465.59
2004 11 5 1 54 0 0 333.01 33.53 464.67
2004 11 5 1 55 0 0 332.84 29.67 463.88
2004 11 5 1 56 0 0 332.68 25.82 463.26
2004 11 5 1 57 0 0 332.50 21.96 462.81
2004 11 5 1 58 0 0 332.33 18.10 462.54
2004 11 5 1 59 0 0 332.15 14.23 462.48
2004 11 5 2 0 0 0 331.96 10.37 462.62
2004 11 5 2 1 0 0 331.78 6.51 462.99
2004 11 5 2 2 0 0 331.59 2.64 463.56
2004 11 5 2 3 0 0 331.41 -1.22 464.36
2004 11 5 2 4 0 0 331.22 -5.08 465.37
2004 11 5 2 5 0 0 331.04 -8.94 466.60
2004 11 5 2 6 0 0 330.86 -12.80 468.02
2004 11 5 2 7 0 0 330.67 -16.65 469.62
2004 11 5 2 8 0 0 330.50 -20.51 471.40
2004 11 5 2 9 0 0 330.32 -24.35 473.33
2004 11 5 2 10 0 0 330.15 -28.20 475.40
2004 11 5 2 11 0 0 329.99 -32.04 477.57
2004 11 5 2 12 0 0 329.83 -35.88 479.83
2004 11 5 2 13 0 0 329.68 -39.71 482.15
2004 11 5 2 14 0 0 329.55 -43.54 484.50
2004 11 5 2 15 0 0 329.43 -47.36 486.86
2004 11 5 2 16 0 0 329.33 -51.18 489.21
2004 11 5 2 17 0 0 329.26 -54.99 491.50
2004 11 5 2 18 0 0 329.22 -58.80 493.73
2004 11 5 2 19 0 0 329.24 -62.60 495.86
2004 11 5 2 20 0 0 329.34 -66.40 497.87
2004 11 5 2 21 0 0 329.56 -70.20 499.75
2004 11 5 2 22 0 0 329.99 -73.99 501.46
2004 11 5 2 23 0 0 330.83 -77.77 503.00
2004 11 5 2 24 0 0 332.63 -81.54 504.35
2004 11 5 2 25 0 0 337.67 -85.29 505.50
2004 11 5 2 26 0 0 15.13 -88.73 506.44
2004 11 5 2 27 0 0 127.33 -86.88 507.17
2004 11 5 2 28 0 0 137.01 -83.18 507.68
2004 11 5 2 29 0 0 139.69 -79.42 507.97
2004 11 5 2 30 0 0 140.84 -75.65 508.05
2004 11 5 2 31 0 0 141.42 -71.87 507.93
2004 11 5 2 32 0 0 141.71 -68.08 507.60
2004 11 5 2 33 0 0 141.86 -64.30 507.09
2004 11 5 2 34 0 0 141.91 -60.51 506.41
2004 11 5 2 35 0 0 141.89 -56.71 505.57
2004 11 5 2 36 0 0 141.83 -52.92 504.60
2004 11 5 2 37 0 0 141.75 -49.12 503.50
2004 11 5 2 38 0 0 141.63 -45.32 502.31
2004 11 5 2 39 0 0 141.50 -41.51 501.03
2004 11 5 2 40 0 0 141.36 -37.70 499.70
2004 11 5 2 41 0 0 141.21 -33.89 498.34
2004 11 5 2 42 0 0 141.05 -30.07 496.96
2004 11 5 2 43 0 0 140.88 -26.25 495.59
2004 11 5 2 44 0 0 140.71 -22.43 494.24
2004 11 5 2 45 0 0 140.53 -18.60 492.94
2004 11 5 2 46 0 0 140.35 -14.77 491.70
2004 11 5 2 47 0 0 140.17 -10.94 490.53
2004 11 5 2 48 0 0 139.98 -7.11 489.45
2004 11 5 2 49 0 0 139.80 -3.28 488.46
2004 11 5 2 50 0 0 139.61 0.56 487.58
2004 11 5 2 51 0 0 139.42 4.40 486.81
2004 11 5 2 52 0 0 139.24 8.23 486.15
2004 11 5 2 53 0 0 139.06 12.07 485.60
2004 11 5 2 54 0 0 138.87 15.91 485.16
2004 11 5 2 55 0 0 138.69 19.74 484.82
2004 11 5 2 56 0 0 138.52 23.58 484.58
2004 11 5 2 57 0 0 138.35 27.41 484.42
2004 11 5 2 58 0 0 138.18 31.24 484.33
2004 11 5 2 59 0 0 138.02 35.08 484.30
2004 11 5 3 0 0 0 137.87 38.90 484.31
2004 11 5 3 1 0 0 137.74 42.73 484.35
2004 11 5 3 2 0 0 137.61 46.56 484.41
2004 11 5 3 3 0 0 137.51 50.38 484.46
2004 11 5 3 4 0 0 137.43 54.20 484.49
2004 11 5 3 5 0 0 137.39 58.02 484.48
2004 11 5 3 6 0 0 137.39 61.83 484.43
2004 11 5 3 7 0 0 137.47 65.65 484.30
2004 11 5 3 8 0 0 137.67 69.46 484.11
2004 11 5 3 9 0 0 138.05 73.27 483.82
2004 11 5 3 10 0 0 138.80 77.07 483.44
2004 11 5 3 11 0 0 140.36 80.87 482.95
2004 11 5 3 12 0 0 144.45 84.65 482.36
2004 11 5 3 13 0 0 167.49 88.26 481.67
2004 11 5 3 14 0 0 291.36 87.45 480.86
2004 11 5 3 15 0 0 304.48 83.75 479.96
2004 11 5 3 16 0 0 307.62 79.96 478.95
2004 11 5 3 17 0 0 308.91 76.15 477.86
2004 11 5 3 18 0 0 309.54 72.34 476.70
2004 11 5 3 19 0 0 309.87 68.52 475.47
2004 11 5 3 20 0 0 310.03 64.70 474.19
2004 11 5 3 21 0 0 310.09 60.87 472.88
2004 11 5 3 22 0 0 310.09 57.04 471.57
2004 11 5 3 23 0 0 310.03 53.21 470.26
2004 11 5 3 24 0 0 309.95 49.37 468.98
2004 11 5 3 25 0 0 309.84 45.53 467.76
2004 11 5 3 26 0 0 309.71 41.68 466.61
2004 11 5 3 27 0 0 309.57 37.84 465.56
2004 11 5 3 28 0 0 309.42 33.98 464.63
2004 11 5 3 29 0 0 309.26 30.13 463.83
2004 11 5 3 30 0 0 309.09 26.27 463.19
2004 11 5 3 31 0 0 308.92 22.41 462.73
2004 11 5 3 32 0 0 308.75 18.55 462.45
2004 11 5 3 33 0 0 308.57 14.69 462.37
2004 11 5 3 34 0 0 308.38 10.83 462.50
2004 11 5 3 35 0 0 308.20 6.97 462.85
