   2013      3     15      3     47      0     50    -20     30
   2013      3     15      3     48      0     50    -20     30
   2013      3     15      3     49      0     49    -19     30
   2013      3     15      3     50      0     50    -20     30
   2013      3     15      3     51      0     50    -20     30
   2013      3     15      3     52      0     51    -21     30
   2013      3     15      3     53      0     53    -21     32
   2013      3     15      3     54      0     52    -21     31
   2013      3     15      3     55      0     50    -21     29
   2013      3     15      3     56      0     48    -20     28
   2013      3     15      3     57      0     47    -20     27
   2013      3     15      3     58      0     47    -20     27
   2013      3     15      3     59      0     47    -19     28
   2013      3     15      4      0      0     48    -19     29
   2013      3     15      4      1      0     49    -20     29
   2013      3     15      4      2      0     48    -20     28
   2013      3     15      4      3      0     48    -20     28
   2013      3     15      4      4      0     48    -20     28
   2013      3     15      4      5      0     48    -20     28
   2013      3     15      4      6      0     48    -21     27
   2013      3     15      4      7      0     53    -20     33
   2013      3     15      4      8      0     52    -20     32
   2013      3     15      4      9      0     54    -20     34
   2013      3     15      4     10      0     54    -20     34
   2013      3     15      4     11      0     54    -20     34
   2013      3     15      4     12      0     55    -21     34
   2013      3     15      4     13      0     58    -21     37
   2013      3     15      4     14      0     62    -20     42
   2013      3     15      4     15      0     60    -20     40
   2013      3     15      4     16      0     65    -19     46
   2013      3     15      4     17      0     70    -19     51
   2013      3     15      4     18      0     65    -20     45
   2013      3     15      4     19      0     60    -20     40
   2013      3     15      4     20      0     56    -20     36
   2013      3     15      4     21      0     54    -21     33
   2013      3     15      4     22      0     57    -21     36
   2013      3     15      4     23      0     58    -21     37
   2013      3     15      4     24      0     59    -20     39
   2013      3     15      4     25      0     62    -19     43
   2013      3     15      4     26      0     65    -20     45
   2013      3     15      4     27      0     65    -20     45
   2013      3     15      4     28      0     73    -20     53
   2013      3     15      4     29      0     69    -20     49
   2013      3     15      4     30      0     66    -20     46
   2013      3     15      4     31      0     63    -20     43
   2013      3     15      4     32      0     61    -21     40
   2013      3     15      4     33      0     65    -22     43
   2013      3     15      4     34      0     66    -22     44
   2013      3     15      4     35      0     67    -22     45
   2013      3     15      4     36      0     69    -22     47
   2013      3     15      4     37      0     67    -21     46
   2013      3     15      4     38      0     67    -22     45
   2013      3     15      4     39      0     62    -21     41
   2013      3     15      4     40      0     62    -21     41
   2013      3     15      4     41      0     61    -21     40
   2013      3     15      4     42      0     66    -21     45
   2013      3     15      4     43      0     66    -20     46
   2013      3     15      4     44      0     65    -19     46
   2013      3     15      4     45      0     63    -19     44
   2013      3     15      4     46      0     62    -19     43
   2013      3     15      4     47      0     63    -19     44
   2013      3     15      4     48      0     65    -20     45
   2013      3     15      4     49      0     64    -20     44
   2013      3     15      4     50      0     65    -20     45
   2013      3     15      4     51      0     64    -19     45
   2013      3     15      4     52      0     65    -19     46
   2013      3     15      4     53      0     64    -19     45
   2013      3     15      4     54      0     66    -18     48
   2013      3     15      4     55      0     67    -17     50
   2013      3     15      4     56      0     66    -18     48
   2013      3     15      4     57      0     65    -17     48
   2013      3     15      4     58      0     66    -17     49
   2013      3     15      4     59      0     68    -17     51
   2013      3     15      5      0      0     66    -17     49
   2013      3     15      5      1      0     66    -17     49
   2013      3     15      5      2      0     66    -16     50
   2013      3     15      5      3      0     64    -15     49
   2013      3     15      5      4      0     61    -14     47
   2013      3     15      5      5      0     60    -14     46
   2013      3     15      5      6      0     59    -13     46
   2013      3     15      5      7      0     60    -14     46
   2013      3     15      5      8      0     60    -14     46
   2013      3     15      5      9      0     61    -14     47
   2013      3     15      5     10      0     61    -14     47
   2013      3     15      5     11      0     59    -14     45
   2013      3     15      5     12      0     58    -13     45
   2013      3     15      5     13      0     59    -13     46
   2013      3     15      5     14      0     60    -13     47
   2013      3     15      5     15      0     59    -12     47
   2013      3     15      5     16      0     59    -10     49
   2013      3     15      5     17      0     61     -9     52
   2013      3     15      5     18      0     71    -15     56
   2013      3     15      5     19      0     77    -20     57
   2013      3     15      5     20      0     83    -23     60
   2013      3     15      5     21      0     85    -24     61
   2013      3     15      5     22      0     88    -24     64
   2013      3     15      5     23      0     91    -22     69
   2013      3     15      5     24      0     93    -21     72
   2013      3     15      5     25      0     94    -23     71
   2013      3     15      5     26      0     90    -21     69
   2013      3     15      5     27      0     69     -4     65
   2013      3     15      5     28      0     58      5     63
   2013      3     15      5     29      0    146    -57     89
   2013      3     15      5     30      0    193   -115     78
   2013      3     15      5     31      0    237   -140     97
   2013      3     15      5     32      0    244   -141    103
   2013      3     15      5     33      0    267   -133    134
   2013      3     15      5     34      0    302   -145    157
   2013      3     15      5     35      0    291   -142    149
   2013      3     15      5     36      0    263   -116    147
   2013      3     15      5     37      0    270   -115    155
   2013      3     15      5     38      0    281   -124    157
   2013      3     15      5     39      0    292   -136    156
   2013      3     15      5     40      0    291   -145    146
   2013      3     15      5     41      0    296   -143    153
   2013      3     15      5     42      0    299   -136    163
   2013      3     15      5     43      0    303   -141    162
   2013      3     15      5     44      0    307   -146    161
   2013      3     15      5     45      0    314   -148    166
   2013      3     15      5     46      0    312   -140    172
   2013      3     15      5     47      0    303   -136    167
   2013      3     15      5     48      0    293   -129    164
   2013      3     15      5     49      0    288   -128    160
   2013      3     15      5     50      0    283   -125    158
   2013      3     15      5     51      0    260   -107    153
   2013      3     15      5     52      0    238    -90    148
   2013      3     15      5     53      0    235    -91    144
   2013      3     15      5     54      0    220    -79    141
   2013      3     15      5     55      0    211    -77    134
   2013      3     15      5     56      0    194    -73    121
   2013      3     15      5     57      0    185    -77    108
   2013      3     15      5     58      0    185    -79    106
   2013      3     15      5     59      0    215   -104    111
   2013      3     15      6      0      0    247   -128    119
   2013      3     15      6      1      0    266   -148    118
   2013      3     15      6      2      0    272   -156    116
   2013      3     15      6      3      0    280   -164    116
   2013      3     15      6      4      0    283   -167    116
   2013      3     15      6      5      0    267   -156    111
   2013      3     15      6      6      0    243   -129    114
   2013      3     15      6      7      0    225   -110    115
   2013      3     15      6      8      0    210   -105    105
   2013      3     15      6      9      0    194   -102     92
   2013      3     15      6     10      0    178    -88     90
   2013      3     15      6     11      0    158    -69     89
   2013      3     15      6     12      0    145    -65     80
   2013      3     15      6     13      0    139    -63     76
   2013      3     15      6     14      0    135    -60     75
   2013      3     15      6     15      0    136    -61     75
   2013      3     15      6     16      0    141    -69     72
   2013      3     15      6     17      0    178   -109     69
   2013      3     15      6     18      0    192   -120     72
   2013      3     15      6     19      0    207   -132     75
   2013      3     15      6     20      0    217   -140     77
   2013      3     15      6     21      0    221   -138     83
   2013      3     15      6     22      0    237   -151     86
   2013      3     15      6     23      0    230   -143     87
   2013      3     15      6     24      0    235   -144     91
   2013      3     15      6     25      0    243   -151     92
   2013      3     15      6     26      0    233   -149     84
   2013      3     15      6     27      0    217   -146     71
   2013      3     15      6     28      0    217   -157     60
   2013      3     15      6     29      0    238   -178     60
   2013      3     15      6     30      0    246   -189     57
   2013      3     15      6     31      0    252   -210     42
   2013      3     15      6     32      0    263   -217     46
   2013      3     15      6     33      0    273   -229     44
   2013      3     15      6     34      0    296   -243     53
   2013      3     15      6     35      0    306   -240     66
   2013      3     15      6     36      0    299   -225     74
   2013      3     15      6     37      0    315   -238     77
   2013      3     15      6     38      0    340   -261     79
   2013      3     15      6     39      0    328   -250     78
   2013      3     15      6     40      0    349   -262     87
   2013      3     15      6     41      0    363   -270     93
   2013      3     15      6     42      0    373   -272    101
   2013      3     15      6     43      0    391   -279    112
   2013      3     15      6     44      0    398   -276    122
   2013      3     15      6     45      0    401   -273    128
   2013      3     15      6     46      0    419   -284    135
   2013      3     15      6     47      0    430   -285    145
   2013      3     15      6     48      0    419   -273    146
   2013      3     15      6     49      0    404   -259    145
   2013      3     15      6     50      0    393   -245    148
   2013      3     15      6     51      0    379   -227    152
   2013      3     15      6     52      0    391   -229    162
   2013      3     15      6     53      0    397   -224    173
   2013      3     15      6     54      0    390   -214    176
   2013      3     15      6     55      0    359   -199    160
   2013      3     15      6     56      0    336   -190    146
   2013      3     15      6     57      0    346   -201    145
   2013      3     15      6     58      0    360   -212    148
   2013      3     15      6     59      0    365   -202    163
   2013      3     15      7      0      0    362   -185    177
   2013      3     15      7      1      0    348   -175    173
   2013      3     15      7      2      0    314   -158    156
   2013      3     15      7      3      0    284   -138    146
   2013      3     15      7      4      0    278   -140    138
   2013      3     15      7      5      0    283   -151    132
   2013      3     15      7      6      0    306   -171    135
   2013      3     15      7      7      0    336   -192    144
   2013      3     15      7      8      0    350   -202    148
   2013      3     15      7      9      0    356   -215    141
   2013      3     15      7     10      0    361   -229    132
   2013      3     15      7     11      0    365   -236    129
   2013      3     15      7     12      0    365   -226    139
   2013      3     15      7     13      0    365   -221    144
   2013      3     15      7     14      0    361   -211    150
   2013      3     15      7     15      0    355   -204    151
   2013      3     15      7     16      0    351   -201    150
   2013      3     15      7     17      0    354   -201    153
   2013      3     15      7     18      0    381   -219    162
   2013      3     15      7     19      0    406   -229    177
   2013      3     15      7     20      0    423   -238    185
   2013      3     15      7     21      0    447   -247    200
   2013      3     15      7     22      0    456   -246    210
   2013      3     15      7     23      0    445   -230    215
   2013      3     15      7     24      0    423   -210    213
   2013      3     15      7     25      0    394   -183    211
   2013      3     15      7     26      0    382   -158    224
   2013      3     15      7     27      0    378   -138    240
   2013      3     15      7     28      0    391   -131    260
   2013      3     15      7     29      0    395   -135    260
   2013      3     15      7     30      0    412   -138    274
   2013      3     15      7     31      0    425   -137    288
   2013      3     15      7     32      0    423   -131    292
   2013      3     15      7     33      0    409   -120    289
   2013      3     15      7     34      0    393   -112    281
   2013      3     15      7     35      0    376   -104    272
   2013      3     15      7     36      0    362    -94    268
   2013      3     15      7     37      0    355    -91    264
   2013      3     15      7     38      0    336    -94    242
   2013      3     15      7     39      0    328    -97    231
   2013      3     15      7     40      0    328    -98    230
   2013      3     15      7     41      0    325    -94    231
   2013      3     15      7     42      0    299    -86    213
   2013      3     15      7     43      0    277    -74    203
   2013      3     15      7     44      0    263    -62    201
   2013      3     15      7     45      0    247    -55    192
   2013      3     15      7     46      0    228    -50    178
   2013      3     15      7     47      0    226    -45    181
   2013      3     15      7     48      0    245    -41    204
   2013      3     15      7     49      0    258    -46    212
   2013      3     15      7     50      0    274    -49    225
   2013      3     15      7     51      0    286    -54    232
   2013      3     15      7     52      0    285    -60    225
   2013      3     15      7     53      0    259    -56    203
   2013      3     15      7     54      0    252    -58    194
   2013      3     15      7     55      0    282    -69    213
   2013      3     15      7     56      0    289    -67    222
   2013      3     15      7     57      0    275    -53    222
   2013      3     15      7     58      0    237    -50    187
   2013      3     15      7     59      0    217    -44    173
   2013      3     15      8      0      0    228    -51    177
   2013      3     15      8      1      0    238    -41    197
   2013      3     15      8      2      0    245    -48    197
   2013      3     15      8      3      0    222    -49    173
   2013      3     15      8      4      0    226    -47    179
   2013      3     15      8      5      0    249    -64    185
   2013      3     15      8      6      0    235    -60    175
   2013      3     15      8      7      0    207    -53    154
   2013      3     15      8      8      0    182    -43    139
